seatId,sectionId,rowNumber,seatNumber,seatType,status,version
SEC_STD01_A_R05_S57,SEC_STD01_A,5,R05-S57,VIP,AVAILABLE,0
SEC_STD01_A_R05_S58,SEC_STD01_A,5,R05-S58,VIP,AVAILABLE,0
SEC_STD01_A_R05_S59,SEC_STD01_A,5,R05-S59,VIP,AVAILABLE,0
SEC_STD01_A_R05_S60,SEC_STD01_A,5,R05-S60,VIP,AVAILABLE,0
SEC_STD01_A_R06_S01,SEC_STD01_A,6,R06-S01,VIP,AVAILABLE,0
SEC_STD01_A_R06_S02,SEC_STD01_A,6,R06-S02,VIP,AVAILABLE,0
SEC_STD01_A_R06_S03,SEC_STD01_A,6,R06-S03,VIP,AVAILABLE,0
SEC_STD01_A_R06_S04,SEC_STD01_A,6,R06-S04,VIP,AVAILABLE,0
SEC_STD01_A_R06_S05,SEC_STD01_A,6,R06-S05,VIP,AVAILABLE,0
SEC_STD01_A_R06_S06,SEC_STD01_A,6,R06-S06,VIP,AVAILABLE,0
SEC_STD01_A_R06_S07,SEC_STD01_A,6,R06-S07,VIP,AVAILABLE,0
SEC_STD01_A_R06_S08,SEC_STD01_A,6,R06-S08,VIP,AVAILABLE,0
SEC_STD01_A_R06_S09,SEC_STD01_A,6,R06-S09,VIP,AVAILABLE,0
SEC_STD01_A_R06_S10,SEC_STD01_A,6,R06-S10,VIP,AVAILABLE,0
SEC_STD01_A_R06_S11,SEC_STD01_A,6,R06-S11,VIP,AVAILABLE,0
SEC_STD01_A_R06_S12,SEC_STD01_A,6,R06-S12,VIP,AVAILABLE,0
SEC_STD01_A_R06_S13,SEC_STD01_A,6,R06-S13,VIP,AVAILABLE,0
SEC_STD01_A_R06_S14,SEC_STD01_A,6,R06-S14,VIP,AVAILABLE,0
SEC_STD01_A_R06_S15,SEC_STD01_A,6,R06-S15,VIP,AVAILABLE,0
SEC_STD01_A_R06_S16,SEC_STD01_A,6,R06-S16,VIP,AVAILABLE,0
SEC_STD01_A_R06_S17,SEC_STD01_A,6,R06-S17,VIP,AVAILABLE,0
SEC_STD01_A_R06_S18,SEC_STD01_A,6,R06-S18,VIP,AVAILABLE,0
SEC_STD01_A_R06_S19,SEC_STD01_A,6,R06-S19,VIP,AVAILABLE,0
SEC_STD01_A_R06_S20,SEC_STD01_A,6,R06-S20,VIP,AVAILABLE,0
SEC_STD01_A_R06_S21,SEC_STD01_A,6,R06-S21,VIP,AVAILABLE,0
SEC_STD01_A_R06_S22,SEC_STD01_A,6,R06-S22,VIP,AVAILABLE,0
SEC_STD01_A_R06_S23,SEC_STD01_A,6,R06-S23,VIP,AVAILABLE,0
SEC_STD01_A_R06_S24,SEC_STD01_A,6,R06-S24,VIP,AVAILABLE,0
SEC_STD01_A_R06_S25,SEC_STD01_A,6,R06-S25,VIP,AVAILABLE,0
SEC_STD01_A_R06_S26,SEC_STD01_A,6,R06-S26,VIP,AVAILABLE,0
SEC_STD01_A_R06_S27,SEC_STD01_A,6,R06-S27,VIP,AVAILABLE,0
SEC_STD01_A_R06_S28,SEC_STD01_A,6,R06-S28,VIP,AVAILABLE,0
SEC_STD01_A_R06_S29,SEC_STD01_A,6,R06-S29,VIP,AVAILABLE,0
SEC_STD01_A_R06_S30,SEC_STD01_A,6,R06-S30,VIP,AVAILABLE,0
SEC_STD01_A_R06_S31,SEC_STD01_A,6,R06-S31,VIP,AVAILABLE,0
SEC_STD01_A_R06_S32,SEC_STD01_A,6,R06-S32,VIP,AVAILABLE,0
SEC_STD01_A_R06_S33,SEC_STD01_A,6,R06-S33,VIP,AVAILABLE,0
SEC_STD01_A_R06_S34,SEC_STD01_A,6,R06-S34,VIP,AVAILABLE,0
SEC_STD01_A_R06_S35,SEC_STD01_A,6,R06-S35,VIP,AVAILABLE,0
SEC_STD01_A_R06_S36,SEC_STD01_A,6,R06-S36,VIP,AVAILABLE,0
SEC_STD01_A_R06_S37,SEC_STD01_A,6,R06-S37,VIP,AVAILABLE,0
SEC_STD01_A_R06_S38,SEC_STD01_A,6,R06-S38,VIP,AVAILABLE,0
SEC_STD01_A_R06_S39,SEC_STD01_A,6,R06-S39,VIP,AVAILABLE,0
SEC_STD01_A_R06_S40,SEC_STD01_A,6,R06-S40,VIP,AVAILABLE,0
SEC_STD01_A_R06_S41,SEC_STD01_A,6,R06-S41,VIP,AVAILABLE,0
SEC_STD01_A_R06_S42,SEC_STD01_A,6,R06-S42,VIP,AVAILABLE,0
SEC_STD01_A_R06_S43,SEC_STD01_A,6,R06-S43,VIP,AVAILABLE,0
SEC_STD01_A_R06_S44,SEC_STD01_A,6,R06-S44,VIP,AVAILABLE,0
SEC_STD01_A_R06_S45,SEC_STD01_A,6,R06-S45,VIP,AVAILABLE,0
SEC_STD01_A_R06_S46,SEC_STD01_A,6,R06-S46,VIP,AVAILABLE,0
SEC_STD01_A_R06_S47,SEC_STD01_A,6,R06-S47,VIP,AVAILABLE,0
SEC_STD01_A_R06_S48,SEC_STD01_A,6,R06-S48,VIP,AVAILABLE,0
SEC_STD01_A_R06_S49,SEC_STD01_A,6,R06-S49,VIP,AVAILABLE,0
SEC_STD01_A_R06_S50,SEC_STD01_A,6,R06-S50,VIP,AVAILABLE,0
SEC_STD01_A_R06_S51,SEC_STD01_A,6,R06-S51,VIP,AVAILABLE,0
SEC_STD01_A_R06_S52,SEC_STD01_A,6,R06-S52,VIP,AVAILABLE,0
SEC_STD01_A_R06_S53,SEC_STD01_A,6,R06-S53,VIP,AVAILABLE,0
SEC_STD01_A_R06_S54,SEC_STD01_A,6,R06-S54,VIP,AVAILABLE,0
SEC_STD01_A_R06_S55,SEC_STD01_A,6,R06-S55,VIP,AVAILABLE,0
SEC_STD01_A_R06_S56,SEC_STD01_A,6,R06-S56,VIP,AVAILABLE,0
SEC_STD01_A_R06_S57,SEC_STD01_A,6,R06-S57,VIP,AVAILABLE,0
SEC_STD01_A_R06_S58,SEC_STD01_A,6,R06-S58,VIP,AVAILABLE,0
SEC_STD01_A_R06_S59,SEC_STD01_A,6,R06-S59,VIP,AVAILABLE,0
SEC_STD01_A_R06_S60,SEC_STD01_A,6,R06-S60,VIP,AVAILABLE,0
SEC_STD01_A_R07_S01,SEC_STD01_A,7,R07-S01,VIP,AVAILABLE,0
SEC_STD01_A_R07_S02,SEC_STD01_A,7,R07-S02,VIP,AVAILABLE,0
SEC_STD01_A_R07_S03,SEC_STD01_A,7,R07-S03,VIP,AVAILABLE,0
SEC_STD01_A_R07_S04,SEC_STD01_A,7,R07-S04,VIP,AVAILABLE,0
SEC_STD01_A_R07_S05,SEC_STD01_A,7,R07-S05,VIP,AVAILABLE,0
SEC_STD01_A_R07_S06,SEC_STD01_A,7,R07-S06,VIP,AVAILABLE,0
SEC_STD01_A_R07_S07,SEC_STD01_A,7,R07-S07,VIP,AVAILABLE,0
SEC_STD01_A_R07_S08,SEC_STD01_A,7,R07-S08,VIP,AVAILABLE,0
SEC_STD01_A_R07_S09,SEC_STD01_A,7,R07-S09,VIP,AVAILABLE,0
SEC_STD01_A_R07_S10,SEC_STD01_A,7,R07-S10,VIP,AVAILABLE,0
SEC_STD01_A_R07_S11,SEC_STD01_A,7,R07-S11,VIP,AVAILABLE,0
SEC_STD01_A_R07_S12,SEC_STD01_A,7,R07-S12,VIP,AVAILABLE,0
SEC_STD01_A_R07_S13,SEC_STD01_A,7,R07-S13,VIP,AVAILABLE,0
SEC_STD01_A_R07_S14,SEC_STD01_A,7,R07-S14,VIP,AVAILABLE,0
SEC_STD01_A_R07_S15,SEC_STD01_A,7,R07-S15,VIP,AVAILABLE,0
SEC_STD01_A_R07_S16,SEC_STD01_A,7,R07-S16,VIP,AVAILABLE,0
SEC_STD01_A_R07_S17,SEC_STD01_A,7,R07-S17,VIP,AVAILABLE,0
SEC_STD01_A_R07_S18,SEC_STD01_A,7,R07-S18,VIP,AVAILABLE,0
SEC_STD01_A_R07_S19,SEC_STD01_A,7,R07-S19,VIP,AVAILABLE,0
SEC_STD01_A_R07_S20,SEC_STD01_A,7,R07-S20,VIP,AVAILABLE,0
SEC_STD01_A_R07_S21,SEC_STD01_A,7,R07-S21,VIP,AVAILABLE,0
SEC_STD01_A_R07_S22,SEC_STD01_A,7,R07-S22,VIP,AVAILABLE,0
SEC_STD01_A_R07_S23,SEC_STD01_A,7,R07-S23,VIP,AVAILABLE,0
SEC_STD01_A_R07_S24,SEC_STD01_A,7,R07-S24,VIP,AVAILABLE,0
SEC_STD01_A_R07_S25,SEC_STD01_A,7,R07-S25,VIP,AVAILABLE,0
SEC_STD01_A_R07_S26,SEC_STD01_A,7,R07-S26,VIP,AVAILABLE,0
SEC_STD01_A_R07_S27,SEC_STD01_A,7,R07-S27,VIP,AVAILABLE,0
SEC_STD01_A_R07_S28,SEC_STD01_A,7,R07-S28,VIP,AVAILABLE,0
SEC_STD01_A_R07_S29,SEC_STD01_A,7,R07-S29,VIP,AVAILABLE,0
SEC_STD01_A_R07_S30,SEC_STD01_A,7,R07-S30,VIP,AVAILABLE,0
SEC_STD01_A_R07_S31,SEC_STD01_A,7,R07-S31,VIP,AVAILABLE,0
SEC_STD01_A_R07_S32,SEC_STD01_A,7,R07-S32,VIP,AVAILABLE,0
SEC_STD01_A_R07_S33,SEC_STD01_A,7,R07-S33,VIP,AVAILABLE,0
SEC_STD01_A_R07_S34,SEC_STD01_A,7,R07-S34,VIP,AVAILABLE,0
SEC_STD01_A_R07_S35,SEC_STD01_A,7,R07-S35,VIP,AVAILABLE,0
SEC_STD01_A_R07_S36,SEC_STD01_A,7,R07-S36,VIP,AVAILABLE,0
SEC_STD01_A_R07_S37,SEC_STD01_A,7,R07-S37,VIP,AVAILABLE,0
SEC_STD01_A_R07_S38,SEC_STD01_A,7,R07-S38,VIP,AVAILABLE,0
SEC_STD01_A_R07_S39,SEC_STD01_A,7,R07-S39,VIP,AVAILABLE,0
SEC_STD01_A_R07_S40,SEC_STD01_A,7,R07-S40,VIP,AVAILABLE,0
SEC_STD01_A_R07_S41,SEC_STD01_A,7,R07-S41,VIP,AVAILABLE,0
SEC_STD01_A_R07_S42,SEC_STD01_A,7,R07-S42,VIP,AVAILABLE,0
SEC_STD01_A_R07_S43,SEC_STD01_A,7,R07-S43,VIP,AVAILABLE,0
SEC_STD01_A_R07_S44,SEC_STD01_A,7,R07-S44,VIP,AVAILABLE,0
SEC_STD01_A_R07_S45,SEC_STD01_A,7,R07-S45,VIP,AVAILABLE,0
SEC_STD01_A_R07_S46,SEC_STD01_A,7,R07-S46,VIP,AVAILABLE,0
SEC_STD01_A_R07_S47,SEC_STD01_A,7,R07-S47,VIP,AVAILABLE,0
SEC_STD01_A_R07_S48,SEC_STD01_A,7,R07-S48,VIP,AVAILABLE,0
SEC_STD01_A_R07_S49,SEC_STD01_A,7,R07-S49,VIP,AVAILABLE,0
SEC_STD01_A_R07_S50,SEC_STD01_A,7,R07-S50,VIP,AVAILABLE,0
SEC_STD01_A_R07_S51,SEC_STD01_A,7,R07-S51,VIP,AVAILABLE,0
SEC_STD01_A_R07_S52,SEC_STD01_A,7,R07-S52,VIP,AVAILABLE,0
SEC_STD01_A_R07_S53,SEC_STD01_A,7,R07-S53,VIP,AVAILABLE,0
SEC_STD01_A_R07_S54,SEC_STD01_A,7,R07-S54,VIP,AVAILABLE,0
SEC_STD01_A_R07_S55,SEC_STD01_A,7,R07-S55,VIP,AVAILABLE,0
SEC_STD01_A_R07_S56,SEC_STD01_A,7,R07-S56,VIP,AVAILABLE,0
SEC_STD01_A_R07_S57,SEC_STD01_A,7,R07-S57,VIP,AVAILABLE,0
SEC_STD01_A_R07_S58,SEC_STD01_A,7,R07-S58,VIP,AVAILABLE,0
SEC_STD01_A_R07_S59,SEC_STD01_A,7,R07-S59,VIP,AVAILABLE,0
SEC_STD01_A_R07_S60,SEC_STD01_A,7,R07-S60,VIP,AVAILABLE,0
SEC_STD01_A_R08_S01,SEC_STD01_A,8,R08-S01,VIP,AVAILABLE,0
SEC_STD01_A_R08_S02,SEC_STD01_A,8,R08-S02,VIP,AVAILABLE,0
SEC_STD01_A_R08_S03,SEC_STD01_A,8,R08-S03,VIP,AVAILABLE,0
SEC_STD01_A_R08_S04,SEC_STD01_A,8,R08-S04,VIP,AVAILABLE,0
SEC_STD01_A_R08_S05,SEC_STD01_A,8,R08-S05,VIP,AVAILABLE,0
SEC_STD01_A_R08_S06,SEC_STD01_A,8,R08-S06,VIP,AVAILABLE,0
SEC_STD01_A_R08_S07,SEC_STD01_A,8,R08-S07,VIP,AVAILABLE,0
SEC_STD01_A_R08_S08,SEC_STD01_A,8,R08-S08,VIP,AVAILABLE,0
SEC_STD01_A_R08_S09,SEC_STD01_A,8,R08-S09,VIP,AVAILABLE,0
SEC_STD01_A_R08_S10,SEC_STD01_A,8,R08-S10,VIP,AVAILABLE,0
SEC_STD01_A_R08_S11,SEC_STD01_A,8,R08-S11,VIP,AVAILABLE,0
SEC_STD01_A_R08_S12,SEC_STD01_A,8,R08-S12,VIP,AVAILABLE,0
SEC_STD01_A_R08_S13,SEC_STD01_A,8,R08-S13,VIP,AVAILABLE,0
SEC_STD01_A_R08_S14,SEC_STD01_A,8,R08-S14,VIP,AVAILABLE,0
SEC_STD01_A_R08_S15,SEC_STD01_A,8,R08-S15,VIP,AVAILABLE,0
SEC_STD01_A_R08_S16,SEC_STD01_A,8,R08-S16,VIP,AVAILABLE,0
SEC_STD01_A_R08_S17,SEC_STD01_A,8,R08-S17,VIP,AVAILABLE,0
SEC_STD01_A_R08_S18,SEC_STD01_A,8,R08-S18,VIP,AVAILABLE,0
SEC_STD01_A_R08_S19,SEC_STD01_A,8,R08-S19,VIP,AVAILABLE,0
SEC_STD01_A_R08_S20,SEC_STD01_A,8,R08-S20,VIP,AVAILABLE,0
SEC_STD01_A_R08_S21,SEC_STD01_A,8,R08-S21,VIP,AVAILABLE,0
SEC_STD01_A_R08_S22,SEC_STD01_A,8,R08-S22,VIP,AVAILABLE,0
SEC_STD01_A_R08_S23,SEC_STD01_A,8,R08-S23,VIP,AVAILABLE,0
SEC_STD01_A_R08_S24,SEC_STD01_A,8,R08-S24,VIP,AVAILABLE,0
SEC_STD01_A_R08_S25,SEC_STD01_A,8,R08-S25,VIP,AVAILABLE,0
SEC_STD01_A_R08_S26,SEC_STD01_A,8,R08-S26,VIP,AVAILABLE,0
SEC_STD01_A_R08_S27,SEC_STD01_A,8,R08-S27,VIP,AVAILABLE,0
SEC_STD01_A_R08_S28,SEC_STD01_A,8,R08-S28,VIP,AVAILABLE,0
SEC_STD01_A_R08_S29,SEC_STD01_A,8,R08-S29,VIP,AVAILABLE,0
SEC_STD01_A_R08_S30,SEC_STD01_A,8,R08-S30,VIP,AVAILABLE,0
SEC_STD01_A_R08_S31,SEC_STD01_A,8,R08-S31,VIP,AVAILABLE,0
SEC_STD01_A_R08_S32,SEC_STD01_A,8,R08-S32,VIP,AVAILABLE,0
SEC_STD01_A_R08_S33,SEC_STD01_A,8,R08-S33,VIP,AVAILABLE,0
SEC_STD01_A_R08_S34,SEC_STD01_A,8,R08-S34,VIP,AVAILABLE,0
SEC_STD01_A_R08_S35,SEC_STD01_A,8,R08-S35,VIP,AVAILABLE,0
SEC_STD01_A_R08_S36,SEC_STD01_A,8,R08-S36,VIP,AVAILABLE,0
SEC_STD01_A_R08_S37,SEC_STD01_A,8,R08-S37,VIP,AVAILABLE,0
SEC_STD01_A_R08_S38,SEC_STD01_A,8,R08-S38,VIP,AVAILABLE,0
SEC_STD01_A_R08_S39,SEC_STD01_A,8,R08-S39,VIP,AVAILABLE,0
SEC_STD01_A_R08_S40,SEC_STD01_A,8,R08-S40,VIP,AVAILABLE,0
SEC_STD01_A_R08_S41,SEC_STD01_A,8,R08-S41,VIP,AVAILABLE,0
SEC_STD01_A_R08_S42,SEC_STD01_A,8,R08-S42,VIP,AVAILABLE,0
SEC_STD01_A_R08_S43,SEC_STD01_A,8,R08-S43,VIP,AVAILABLE,0
SEC_STD01_A_R08_S44,SEC_STD01_A,8,R08-S44,VIP,AVAILABLE,0
SEC_STD01_A_R08_S45,SEC_STD01_A,8,R08-S45,VIP,AVAILABLE,0
SEC_STD01_A_R08_S46,SEC_STD01_A,8,R08-S46,VIP,AVAILABLE,0
SEC_STD01_A_R08_S47,SEC_STD01_A,8,R08-S47,VIP,AVAILABLE,0
SEC_STD01_A_R08_S48,SEC_STD01_A,8,R08-S48,VIP,AVAILABLE,0
SEC_STD01_A_R08_S49,SEC_STD01_A,8,R08-S49,VIP,AVAILABLE,0
SEC_STD01_A_R08_S50,SEC_STD01_A,8,R08-S50,VIP,AVAILABLE,0
SEC_STD01_A_R08_S51,SEC_STD01_A,8,R08-S51,VIP,AVAILABLE,0
SEC_STD01_A_R08_S52,SEC_STD01_A,8,R08-S52,VIP,AVAILABLE,0
SEC_STD01_A_R08_S53,SEC_STD01_A,8,R08-S53,VIP,AVAILABLE,0
SEC_STD01_A_R08_S54,SEC_STD01_A,8,R08-S54,VIP,AVAILABLE,0
SEC_STD01_A_R08_S55,SEC_STD01_A,8,R08-S55,VIP,AVAILABLE,0
SEC_STD01_A_R08_S56,SEC_STD01_A,8,R08-S56,VIP,AVAILABLE,0
SEC_STD01_A_R08_S57,SEC_STD01_A,8,R08-S57,VIP,AVAILABLE,0
SEC_STD01_A_R08_S58,SEC_STD01_A,8,R08-S58,VIP,AVAILABLE,0
SEC_STD01_A_R08_S59,SEC_STD01_A,8,R08-S59,VIP,AVAILABLE,0
SEC_STD01_A_R08_S60,SEC_STD01_A,8,R08-S60,VIP,AVAILABLE,0
SEC_STD01_A_R09_S01,SEC_STD01_A,9,R09-S01,VIP,AVAILABLE,0
SEC_STD01_A_R09_S02,SEC_STD01_A,9,R09-S02,VIP,AVAILABLE,0
SEC_STD01_A_R09_S03,SEC_STD01_A,9,R09-S03,VIP,AVAILABLE,0
SEC_STD01_A_R09_S04,SEC_STD01_A,9,R09-S04,VIP,AVAILABLE,0
SEC_STD01_A_R09_S05,SEC_STD01_A,9,R09-S05,VIP,AVAILABLE,0
SEC_STD01_A_R09_S06,SEC_STD01_A,9,R09-S06,VIP,AVAILABLE,0
SEC_STD01_A_R09_S07,SEC_STD01_A,9,R09-S07,VIP,AVAILABLE,0
SEC_STD01_A_R09_S08,SEC_STD01_A,9,R09-S08,VIP,AVAILABLE,0
SEC_STD01_A_R09_S09,SEC_STD01_A,9,R09-S09,VIP,AVAILABLE,0
SEC_STD01_A_R09_S10,SEC_STD01_A,9,R09-S10,VIP,AVAILABLE,0
SEC_STD01_A_R09_S11,SEC_STD01_A,9,R09-S11,VIP,AVAILABLE,0
SEC_STD01_A_R09_S12,SEC_STD01_A,9,R09-S12,VIP,AVAILABLE,0
SEC_STD01_A_R09_S13,SEC_STD01_A,9,R09-S13,VIP,AVAILABLE,0
SEC_STD01_A_R09_S14,SEC_STD01_A,9,R09-S14,VIP,AVAILABLE,0
SEC_STD01_A_R09_S15,SEC_STD01_A,9,R09-S15,VIP,AVAILABLE,0
SEC_STD01_A_R09_S16,SEC_STD01_A,9,R09-S16,VIP,AVAILABLE,0
SEC_STD01_A_R09_S17,SEC_STD01_A,9,R09-S17,VIP,AVAILABLE,0
SEC_STD01_A_R09_S18,SEC_STD01_A,9,R09-S18,VIP,AVAILABLE,0
SEC_STD01_A_R09_S19,SEC_STD01_A,9,R09-S19,VIP,AVAILABLE,0
SEC_STD01_A_R09_S20,SEC_STD01_A,9,R09-S20,VIP,AVAILABLE,0
SEC_STD01_A_R09_S21,SEC_STD01_A,9,R09-S21,VIP,AVAILABLE,0
SEC_STD01_A_R09_S22,SEC_STD01_A,9,R09-S22,VIP,AVAILABLE,0
SEC_STD01_A_R09_S23,SEC_STD01_A,9,R09-S23,VIP,AVAILABLE,0
SEC_STD01_A_R09_S24,SEC_STD01_A,9,R09-S24,VIP,AVAILABLE,0
SEC_STD01_A_R09_S25,SEC_STD01_A,9,R09-S25,VIP,AVAILABLE,0
SEC_STD01_A_R09_S26,SEC_STD01_A,9,R09-S26,VIP,AVAILABLE,0
SEC_STD01_A_R09_S27,SEC_STD01_A,9,R09-S27,VIP,AVAILABLE,0
SEC_STD01_A_R09_S28,SEC_STD01_A,9,R09-S28,VIP,AVAILABLE,0
SEC_STD01_A_R09_S29,SEC_STD01_A,9,R09-S29,VIP,AVAILABLE,0
SEC_STD01_A_R09_S30,SEC_STD01_A,9,R09-S30,VIP,AVAILABLE,0
SEC_STD01_A_R09_S31,SEC_STD01_A,9,R09-S31,VIP,AVAILABLE,0
SEC_STD01_A_R09_S32,SEC_STD01_A,9,R09-S32,VIP,AVAILABLE,0
SEC_STD01_A_R09_S33,SEC_STD01_A,9,R09-S33,VIP,AVAILABLE,0
SEC_STD01_A_R09_S34,SEC_STD01_A,9,R09-S34,VIP,AVAILABLE,0
SEC_STD01_A_R09_S35,SEC_STD01_A,9,R09-S35,VIP,AVAILABLE,0
SEC_STD01_A_R09_S36,SEC_STD01_A,9,R09-S36,VIP,AVAILABLE,0
SEC_STD01_A_R09_S37,SEC_STD01_A,9,R09-S37,VIP,AVAILABLE,0
SEC_STD01_A_R09_S38,SEC_STD01_A,9,R09-S38,VIP,AVAILABLE,0
SEC_STD01_A_R09_S39,SEC_STD01_A,9,R09-S39,VIP,AVAILABLE,0
SEC_STD01_A_R09_S40,SEC_STD01_A,9,R09-S40,VIP,AVAILABLE,0
SEC_STD01_A_R09_S41,SEC_STD01_A,9,R09-S41,VIP,AVAILABLE,0
SEC_STD01_A_R09_S42,SEC_STD01_A,9,R09-S42,VIP,AVAILABLE,0
SEC_STD01_A_R09_S43,SEC_STD01_A,9,R09-S43,VIP,AVAILABLE,0
SEC_STD01_A_R09_S44,SEC_STD01_A,9,R09-S44,VIP,AVAILABLE,0
SEC_STD01_A_R09_S45,SEC_STD01_A,9,R09-S45,VIP,AVAILABLE,0
SEC_STD01_A_R09_S46,SEC_STD01_A,9,R09-S46,VIP,AVAILABLE,0
SEC_STD01_A_R09_S47,SEC_STD01_A,9,R09-S47,VIP,AVAILABLE,0
SEC_STD01_A_R09_S48,SEC_STD01_A,9,R09-S48,VIP,AVAILABLE,0
SEC_STD01_A_R09_S49,SEC_STD01_A,9,R09-S49,VIP,AVAILABLE,0
SEC_STD01_A_R09_S50,SEC_STD01_A,9,R09-S50,VIP,AVAILABLE,0
SEC_STD01_A_R09_S51,SEC_STD01_A,9,R09-S51,VIP,AVAILABLE,0
SEC_STD01_A_R09_S52,SEC_STD01_A,9,R09-S52,VIP,AVAILABLE,0
SEC_STD01_A_R09_S53,SEC_STD01_A,9,R09-S53,VIP,AVAILABLE,0
SEC_STD01_A_R09_S54,SEC_STD01_A,9,R09-S54,VIP,AVAILABLE,0
SEC_STD01_A_R09_S55,SEC_STD01_A,9,R09-S55,VIP,AVAILABLE,0
SEC_STD01_A_R09_S56,SEC_STD01_A,9,R09-S56,VIP,AVAILABLE,0
SEC_STD01_A_R09_S57,SEC_STD01_A,9,R09-S57,VIP,AVAILABLE,0
SEC_STD01_A_R09_S58,SEC_STD01_A,9,R09-S58,VIP,AVAILABLE,0
SEC_STD01_A_R09_S59,SEC_STD01_A,9,R09-S59,VIP,AVAILABLE,0
SEC_STD01_A_R09_S60,SEC_STD01_A,9,R09-S60,VIP,AVAILABLE,0
SEC_STD01_A_R10_S01,SEC_STD01_A,10,R10-S01,VIP,AVAILABLE,0
SEC_STD01_A_R10_S02,SEC_STD01_A,10,R10-S02,VIP,AVAILABLE,0
SEC_STD01_A_R10_S03,SEC_STD01_A,10,R10-S03,VIP,AVAILABLE,0
SEC_STD01_A_R10_S04,SEC_STD01_A,10,R10-S04,VIP,AVAILABLE,0
SEC_STD01_A_R10_S05,SEC_STD01_A,10,R10-S05,VIP,AVAILABLE,0
SEC_STD01_A_R10_S06,SEC_STD01_A,10,R10-S06,VIP,AVAILABLE,0
SEC_STD01_A_R10_S07,SEC_STD01_A,10,R10-S07,VIP,AVAILABLE,0
SEC_STD01_A_R10_S08,SEC_STD01_A,10,R10-S08,VIP,AVAILABLE,0
SEC_STD01_A_R10_S09,SEC_STD01_A,10,R10-S09,VIP,AVAILABLE,0
SEC_STD01_A_R10_S10,SEC_STD01_A,10,R10-S10,VIP,AVAILABLE,0
SEC_STD01_A_R10_S11,SEC_STD01_A,10,R10-S11,VIP,AVAILABLE,0
SEC_STD01_A_R10_S12,SEC_STD01_A,10,R10-S12,VIP,AVAILABLE,0
SEC_STD01_A_R10_S13,SEC_STD01_A,10,R10-S13,VIP,AVAILABLE,0
SEC_STD01_A_R10_S14,SEC_STD01_A,10,R10-S14,VIP,AVAILABLE,0
SEC_STD01_A_R10_S15,SEC_STD01_A,10,R10-S15,VIP,AVAILABLE,0
SEC_STD01_A_R10_S16,SEC_STD01_A,10,R10-S16,VIP,AVAILABLE,0
SEC_STD01_A_R10_S17,SEC_STD01_A,10,R10-S17,VIP,AVAILABLE,0
SEC_STD01_A_R10_S18,SEC_STD01_A,10,R10-S18,VIP,AVAILABLE,0
SEC_STD01_A_R10_S19,SEC_STD01_A,10,R10-S19,VIP,AVAILABLE,0
SEC_STD01_A_R10_S20,SEC_STD01_A,10,R10-S20,VIP,AVAILABLE,0
SEC_STD01_A_R10_S21,SEC_STD01_A,10,R10-S21,VIP,AVAILABLE,0
SEC_STD01_A_R10_S22,SEC_STD01_A,10,R10-S22,VIP,AVAILABLE,0
SEC_STD01_A_R10_S23,SEC_STD01_A,10,R10-S23,VIP,AVAILABLE,0
SEC_STD01_A_R10_S24,SEC_STD01_A,10,R10-S24,VIP,AVAILABLE,0
SEC_STD01_A_R10_S25,SEC_STD01_A,10,R10-S25,VIP,AVAILABLE,0
SEC_STD01_A_R10_S26,SEC_STD01_A,10,R10-S26,VIP,AVAILABLE,0
SEC_STD01_A_R10_S27,SEC_STD01_A,10,R10-S27,VIP,AVAILABLE,0
SEC_STD01_A_R10_S28,SEC_STD01_A,10,R10-S28,VIP,AVAILABLE,0
SEC_STD01_A_R10_S29,SEC_STD01_A,10,R10-S29,VIP,AVAILABLE,0
SEC_STD01_A_R10_S30,SEC_STD01_A,10,R10-S30,VIP,AVAILABLE,0
SEC_STD01_A_R10_S31,SEC_STD01_A,10,R10-S31,VIP,AVAILABLE,0
SEC_STD01_A_R10_S32,SEC_STD01_A,10,R10-S32,VIP,AVAILABLE,0
SEC_STD01_A_R10_S33,SEC_STD01_A,10,R10-S33,VIP,AVAILABLE,0
SEC_STD01_A_R10_S34,SEC_STD01_A,10,R10-S34,VIP,AVAILABLE,0
SEC_STD01_A_R10_S35,SEC_STD01_A,10,R10-S35,VIP,AVAILABLE,0
SEC_STD01_A_R10_S36,SEC_STD01_A,10,R10-S36,VIP,AVAILABLE,0
SEC_STD01_A_R10_S37,SEC_STD01_A,10,R10-S37,VIP,AVAILABLE,0
SEC_STD01_A_R10_S38,SEC_STD01_A,10,R10-S38,VIP,AVAILABLE,0
SEC_STD01_A_R10_S39,SEC_STD01_A,10,R10-S39,VIP,AVAILABLE,0
SEC_STD01_A_R10_S40,SEC_STD01_A,10,R10-S40,VIP,AVAILABLE,0
SEC_STD01_A_R10_S41,SEC_STD01_A,10,R10-S41,VIP,AVAILABLE,0
SEC_STD01_A_R10_S42,SEC_STD01_A,10,R10-S42,VIP,AVAILABLE,0
SEC_STD01_A_R10_S43,SEC_STD01_A,10,R10-S43,VIP,AVAILABLE,0
SEC_STD01_A_R10_S44,SEC_STD01_A,10,R10-S44,VIP,AVAILABLE,0
SEC_STD01_A_R10_S45,SEC_STD01_A,10,R10-S45,VIP,AVAILABLE,0
SEC_STD01_A_R10_S46,SEC_STD01_A,10,R10-S46,VIP,AVAILABLE,0
SEC_STD01_A_R10_S47,SEC_STD01_A,10,R10-S47,VIP,AVAILABLE,0
